date,close,volume,open,high,low
2010/09/10,142.44,5040466,140.75,142.6001,140.04
2010/09/09,140.38,4951908,140.387,141.37,139.26
2010/09/08,139.14,5828329,137.93,139.7,136.45
2010/09/07,137.22,3881020,137.56,138.6,136.89
2010/09/03,138.79,6580351,136.89,139.5,136.625
2010/09/02,135.21,5394586,132.17,135.21,132.05
2010/09/01,132.49,7104589,126.36,132.599,126.17
2010/08/31,124.83,4224415,122.85,125.9,122.5
2010/08/30,123.79,3421382,126.03,126.95,123.69
2010/08/27,126.64,5062662,125.46,126.64,122.25
2010/08/26,124.86,4692398,127.15,127.59,124.82
2010/08/25,126.85,5338860,123.85,127.37,123.83
2010/08/24,124.53,5353140,125.41,125.44,123.18
2010/08/23,126.6,3850967,127.86,129.22,126.5
2010/08/20,127.76,4161728,127.2,128.04,126.02
2010/08/19,127.57,5578981,129.22,130.02,126.82
2010/08/18,129.65,7900633,129.25,130.81,128.26
2010/08/17,128.86,5036228,127.34,129.98,126.79
2010/08/16,126.07,4024643,123.61,127.37,123.04
2010/08/13,124.69,3976496,126.06,127.48,124.26
2010/08/12,126.56,4363805,123.76,127,123.55
2010/08/11,125.89,5529588,128.1,128.12,125.2
2010/08/10,130,5691287,127.95,130,127.38
2010/08/09,128.83,5082836,128.46,129.93,127.8501
2010/08/06,128.32,5063069,126.72,128.4,125.9
2010/08/05,127.83,4270736,126.77,128,125.82
2010/08/04,127.58,9256104,123.06,128.47,123
2010/08/03,122.42,5952643,120,122.87,119.68
2010/08/02,120.07,5468786,119.15,120.38,117.57
2010/07/30,117.89,7076347,115.53,118.74,114.51
2010/07/29,116.86,6175625,117.99,118.87,115.52
2010/07/28,117.13,5433407,117,118.2,116.4
2010/07/27,117.13,7779106,118.43,118.5,115.0658
2010/07/26,118.4,11116300,118.26,118.6,114.88
2010/07/23,118.87,42394400,105.925,119.28,105.8
2010/07/22,120.07,13836760,118.71,120.87,118.02
2010/07/21,117.43,4997233,120.62,121.25,117.26
2010/07/20,120.1,6782839,120.61,120.71,117.51
2010/07/19,119.94,5022593,118.38,120.74,117
2010/07/16,118.49,6223925,121.28,121.92,118.01
2010/07/15,122.06,6047638,120.13,122.48,119.26
2010/07/14,123.3,5251489,123.03,123.75,121.4749
2010/07/13,123.65,7062190,120.69,124.88,120.3
2010/07/12,119.51,4778776,117.81,119.7,117.32
2010/07/09,117.26,4063873,116.55,117.4,114.65
2010/07/08,116.22,6770843,115.02,117.48,114.07
2010/07/07,113.43,4933141,109.84,113.63,109.81
2010/07/06,110.06,5215831,110.65,112.53,109
2010/07/02,109.14,4474434,110.92,111.29,108.56
2010/07/01,110.96,8527141,108.9,111.69,106.7
2010/06/30,109.26,9732358,108.58,112.68,108.11
2010/06/29,108.61,12831720,116.26,116.48,106.01
2010/06/28,117.8,5607767,118.85,120.04,117.1
2010/06/25,121,5678541,118.14,121.76,117.626
2010/06/24,118.33,7761668,120.61,120.85,116.8
2010/06/23,121.45,5453670,122.11,123.22,120.04
2010/06/22,122.307,6189684,122.65,125.23,121.55
2010/06/21,122.55,5311494,126.79,127.48,121.41
2010/06/18,125.83,3830211,126.48,127.48,125.07
2010/06/17,125.89,3476868,126.74,127.8,124.69
2010/06/16,126.9,3962820,125.39,127.98,125.365
2010/06/15,126.84,4532656,123.2,126.92,122.5
2010/06/14,123.83,3918871,124.24,125.7,123.5
2010/06/11,123.03,4203517,121.39,123.53,120.29
2010/06/10,123.21,6045179,120,123.5,119.2
2010/06/09,117.91,7363130,120.31,121.47,117.36
2010/06/08,118.835,11507850,122,122,115.8
2010/06/07,122.01,6558899,125.84,126.606,121.6744
2010/06/04,122.77,5466912,126.33,128.2,122.18
2010/06/03,128.76,5272208,126.25,129.15,124.85
2010/06/02,126.31,4747192,124.02,126.43,121.65
2010/06/01,123.24,3650661,124.97,126.572,123.02
2010/05/28,125.46,3953851,126.07,127.6,124.01
2010/05/27,126.7,4737057,124.98,126.85,120.6
2010/05/26,123.21,6952267,125.05,125.79,122.3
2010/05/25,124.86,7089564,118.54,125.19,118.5
2010/05/24,122.12,4534949,122.57,124.5,120.65
2010/05/21,122.72,7965654,117.895,124.97,117.52
2010/05/20,119.71,8570437,122.64,125,118.78
2010/05/19,124.59,6460003,125.51,127.93,123.8
2010/05/18,126.28,5239262,130.14,131.25,125.51
2010/05/17,128.91,5641703,128.24,129.95,125.8
2010/05/14,128.533,5273354,130.36,131,126.76
2010/05/13,131.47,5929741,133.93,136.99,131
2010/05/12,133.87,5895134,131.41,134.13,129.68
2010/05/11,130.46,6041041,129.95,133.08,128.47
2010/05/10,131.29,6796831,129.73,132.21,129.26
2010/05/07,124.98,11926940,127.97,131.18,123.76
2010/05/06,128.71,10187840,130,132.33,120.6
2010/05/05,130.93,9455975,128,131.61,127.55
2010/05/04,129.83,12651130,135.623,135.81,128.38
2010/05/03,137.49,5653152,137.2,139.44,136.11
2010/04/30,137.1,6102170,141.4,141.4,136.91
2010/04/29,141.73,6307712,140.09,142.45,139.79
2010/04/28,139.35,9229254,142.59,142.75,138.69
2010/04/27,142.02,8630222,145.55,146.44,141.11
2010/04/26,147.11,9309393,143.2,147.73,142.9
2010/04/23,143.63,18962710,145.38,149.09,142.42
2010/04/22,150.09,14717640,147.01,151.09,145.88
2010/04/21,146.43,7307923,145.17,149,143.5219
2010/04/20,144.2,4297862,143.83,144.64,142.1
2010/04/19,142.43,6016692,142.35,143.67,139.13
2010/04/16,142.171,8396382,144.88,147.17,141.45
2010/04/15,145.82,7826582,144.55,147.09,144
2010/04/14,144.28,7881423,140.34,144.5,139.2
2010/04/13,140.16,4779793,141.23,141.98,139.12
2010/04/12,141.2,5443372,140,142.915,139.68
2010/04/09,140.06,6007831,140.72,141.33,139.07
2010/04/08,140.96,12675650,134.71,141.25,134.71
2010/04/07,134.87,5938021,135.96,136.08,133.86
2010/04/06,135.56,7922581,131.23,136,131.18
2010/04/05,131.49,5815109,132.85,133.74,130.78
2010/04/01,131.81,8771864,135.8,136.51,131.18
2010/03/31,135.77,4597419,136,136.8,134.48
2010/03/30,136.579,6191469,135.74,138.19,135.36
2010/03/29,135.12,4625655,135.37,136.63,134.33
2010/03/26,135.06,6565051,134.895,136.99,133.76
2010/03/25,134.73,16192160,129.14,136.91,128.04
2010/03/24,128.04,4696319,128.64,129.4,127.2
2010/03/23,129.26,4211062,130.89,130.94,128.07
2010/03/22,130.47,5367478,130.2,130.96,128.64
2010/03/19,130.35,8904925,133.71,133.71,129.66
2010/03/18,132.76,5019797,131.02,132.85,130.44
2010/03/17,131.34,4358719,132.41,132.694,131.22
2010/03/16,131.79,4132313,131.24,132.29,130.5
2010/03/15,131.13,6328484,131.7,132,128.63
2010/03/12,131.82,6146668,134.2,134.2,131.18
2010/03/11,133.58,7232975,130.45,133.62,130.36
2010/03/10,130.51,5624051,129.11,131.17,128.48
2010/03/09,128.82,6069424,129.59,130.81,127.97
2010/03/08,130.11,5605222,128.3,130.85,127.71
2010/03/05,128.91,6769021,129.13,129.45,127.07
2010/03/04,128.53,7489729,125.96,128.85,125.57
2010/03/03,125.89,6434791,125.4,126.94,124.43
2010/03/02,125.53,12096460,125.01,127.35,124.8
2010/03/01,124.54,13285570,118.85,124.66,117.53
2010/02/26,118.4,5713949,117.88,119.43,117
2010/02/25,118.2,9524339,118.17,118.34,115.85
2010/02/24,119.72,7387899,117.96,119.8,117.15
2010/02/23,117.24,7066220,118.01,119.25,116.51
2010/02/22,118.01,6806986,117.37,118.97,116.18
2010/02/19,117.52,7114712,117.91,119.09,117
2010/02/18,118.08,9795116,115.839,118.51,114.82
2010/02/17,116.31,8913604,117.075,117.13,115.55
2010/02/16,117.53,8899183,120.06,120.5,117.18
2010/02/12,119.66,7916984,118.99,119.94,117.5
2010/02/11,120.09,8342057,117.21,120.4201,116.5
2010/02/10,117.36,6231079,118,118.61,116
2010/02/09,118.03,9218504,118.2,119.09,117
2010/02/08,116.83,9886656,119.375,121,116.56
2010/02/05,117.39,11024210,115.88,117.65,114.1
2010/02/04,115.94,12768990,118.64,120.33,115.74
2010/02/03,119.1,12393930,117.12,119.61,116.56
2010/02/02,118.12,23044030,118.79,118.98,114.4
2010/02/01,118.87,37665920,123.18,124.86,113.82
2010/01/29,125.41,29455530,129.77,131.8499,124.14
2010/01/28,126.03,26608080,124.43,127.2,122.8
2010/01/27,122.75,14742240,121.03,123.33,118.8
2010/01/26,119.48,9554626,120.56,122.98,119.061
2010/01/25,120.31,12017660,122.1,122.28,118.12
2010/01/22,121.43,11541820,125.6,127.67,120.76
2010/01/21,126.62,9968673,127.26,128.15,125
2010/01/20,125.78,9058265,127.13,129.2,125.08
2010/01/19,127.61,8887799,126.2,128,124.33
2010/01/15,127.14,15357930,129.18,129.65,127.06
2010/01/14,127.35,9704087,129.14,130.38,126.4
2010/01/13,129.11,10722930,127.902,129.71,125.75
2010/01/12,127.35,9091645,128.99,129.82,126.55
2010/01/11,130.308,8776711,132.62,132.8,129.21
2010/01/08,133.52,9824568,130.56,133.68,129.03
2010/01/07,130,11013600,132.01,132.32,128.8
2010/01/06,132.25,7177363,134.6,134.73,131.65
2010/01/05,134.69,8850716,133.43,135.479,131.81
2010/01/04,133.9,7595545,136.25,136.61,133.14
2009/12/31,134.52,4521867,137.09,137.28,134.52
2009/12/30,136.49,6911762,138.4,138.4,135.28
2009/12/29,139.41,8398118,141.29,142.58,138.55
2009/12/28,139.31,8762341,139.75,141.98,138.53
2009/12/24,138.47,5128777,139.2,139.7,137.54
2009/12/23,138.94,9540970,134.8,139.05,134.35
2009/12/22,133.75,8204643,133.76,135.99,132.65
2009/12/21,132.79,9453413,130.48,133.2,130.19
2009/12/18,128.48,9590876,127.91,128.79,125.6474
2009/12/17,126.91,8474409,129.36,130.08,126.9
2009/12/16,128.36,10244760,130.93,131.45,127.65
2009/12/15,130.23,7428301,130.76,132.46,129.5912
2009/12/14,131.38,10000040,132.5,132.61,129.35
2009/12/11,134.15,8046588,136.07,136.29,133.2
2009/12/10,135.38,11342710,132.41,136.19,132.4
2009/12/09,131.31,12597970,134.6,134.71,129.82
2009/12/08,134.11,7995927,134.3,136.08,132.87
2009/12/07,134.21,7832487,138,139,133.84
2009/12/04,137.58,14822540,143.42,143.45,135.11
2009/12/03,141.17,16507260,143.62,145.91,140.77
2009/12/02,142.25,11671330,139.15,142.67,138.96
2009/12/01,138.5,9636956,136.94,139.35,135.75
2009/11/30,135.91,10105970,132.19,136.08,132.16
2009/11/27,131.74,4422567,130.3,133,129.88
2009/11/25,134.03,5070210,133.31,134.2,132.4
2009/11/24,132.94,7307500,133.57,134.33,132.22
2009/11/23,133,6831721,131.05,133,131
2009/11/20,129.66,6649397,127.76,129.99,127.41
2009/11/19,128.99,5997722,130.54,130.54,128.48
2009/11/18,131.29,5210737,130.9,131.41,129.53
2009/11/17,131.25,7747027,131.4,131.85,129.32
2009/11/16,131.59,8962770,132.12,134.56,130.98
2009/11/13,132.97,7374373,131.16,132.99,129.75
2009/11/12,130.53,7209150,129.98,132.15,129.98
2009/11/11,129.91,7432239,131.08,131.31,128.33
2009/11/10,130.15,10522320,126.8,130.61,126
2009/11/09,126.67,8621572,127.11,128.32,125.591
2009/11/06,126.2,13223430,123,126.98,122.67
2009/11/05,120.61,9085096,117.46,120.95,116.25
2009/11/04,117.1,7613673,119,119.2499,116.76
2009/11/03,118.37,9476207,117.67,118.88,116.63
2009/11/02,118.84,11279600,118.66,119.5,116.71
2009/10/30,118.81,13305830,121.97,122.9,118.21
2009/10/29,122.577,12791660,123.9,124.3,120.12
2009/10/28,121.64,16866740,121.57,125.12,120.76
2009/10/27,122.07,20284080,122.93,124.26,119.42
2009/10/26,124.6399,32148560,119.21,125.68,118.49
2009/10/23,118.49,58223030,111.05,119.65,110.62
2009/10/22,93.45,15766520,93.66,94.1,91.7
2009/10/21,93.42,7715346,95.27,96.63,92.9106
2009/10/20,94.98,7776005,95.91,96.1,94.27
2009/10/19,94.68,6015331,95.35,96.278,94.25
2009/10/16,95.32,7037410,95.3,96.12,93.61
2009/10/15,96.01,6241093,95.13,97.06,95.08
2009/10/14,97.46,5539290,96.22,97.82,96.02
2009/10/13,94.83,4712442,93.83,95.25,93.6801
2009/10/12,93.6,5590219,96.17,96.25,93.07
2009/10/09,95.71,4693300,95,95.95,94.26
2009/10/08,95.22,9674061,94.8,96.72,94.23
2009/10/07,93.97,7438953,91.5,94.48,91.15
2009/10/06,90.91,6945252,89.33,91.08,88.4
2009/10/05,88.67,7027959,90.25,90.93,88.27
2009/10/02,89.85,5033277,90.05,91.14,89.58
2009/10/01,91.04,6628647,92.5,92.9,90.37
2009/09/30,93.36,8397822,92.26,94.17,91.43
2009/09/29,91.72,4393715,91.96,92.33,90.1
2009/09/28,92.21,3507443,91.04,92.81,90.6
2009/09/25,90.52,4253832,91.44,92.25,89.75
2009/09/24,92.11,5070915,92,92.71,90.77
2009/09/23,92.38,5685187,92.82,94.5,92.22
2009/09/22,93.75,8259483,91.46,94.19,91.1
2009/09/21,90.56,4208993,89.69,90.76,88.48
2009/09/18,90.28,6767548,90.74,91,89.47
2009/09/17,90.44,7872325,90.75,91.19,89
2009/09/16,90.7,13038840,85.91,90.98,85.9
2009/09/15,83.55,4446643,84.17,84.41,82.79
2009/09/14,83.86,3571880,83.81,84.57,83.46
2009/09/11,84.54,6006483,84.44,84.9,83.76
2009/09/10,83.85,7016364,82.33,84.07,82.3
2009/09/09,82.24,6770356,80.6,82.63,80.5
2009/09/08,80.9,7030451,79.86,81.04,78.87
2009/09/04,78.87,4671163,78.27,79.78,77.63
2009/09/03,78.46,4138703,78.39,78.96,77.51
2009/09/02,78.14,6507229,79.035,80.15,77.8
2009/09/01,79.16,6240436,80.74,82.42,79
2009/08/31,81.19,5258059,81.93,81.95,80.35
2009/08/28,82.76,4615928,84.78,84.99,82.57
2009/08/27,84.31,3997422,84.01,84.85,83.14
2009/08/26,84,3601563,84.1,84.76,83.38
2009/08/25,84.19,4790997,84.66,86.34,83.95
2009/08/24,84.5,4722854,85.17,85.59,84.24
2009/08/21,85,6128976,84.78,85.06,83.54
2009/08/20,84.09,5374625,82.98,84.35,82.66
2009/08/19,83,5160983,80.91,83,80.49
2009/08/18,82.12,5881980,81.41,82.6898,80.79
2009/08/17,81.06,6871592,81.16,81.78,80.25
2009/08/14,83.58,4924587,84.11,84.17,82.78
2009/08/13,84.6,5698184,85.72,86.37,84.07
2009/08/12,85.96,5599691,83.42,86.6,83.38
2009/08/11,83.56,5014610,83.64,84.4,82.45
2009/08/10,84.44,4434247,85.01,85.47,83.27
2009/08/07,85.32,5627741,84.1,85.96,84.1
2009/08/06,84.47,4690844,84.31,84.84,83.05
2009/08/05,84.29,7258054,85.64,85.75,83.02
2009/08/04,85.8,6159161,87.48,87.48,84.93
2009/08/03,87.44,6647366,86.56,88.2,86.56
2009/07/31,85.76,5886644,85.76,86.75,84.62
2009/07/30,86.09,7233143,85.64,87.25,85.17
2009/07/29,84.34,6496786,84.47,85.5,83.52
2009/07/28,84.98,8762590,83.84,85.64,82.6
2009/07/27,84.24,11248270,86.24,86.49,83.56
2009/07/24,86.49,19150860,87.6,88.9,85.5
2009/07/23,93.87,18644270,89.84,94.4,89.59
2009/07/22,88.79,5257555,88.65,89.2276,87.78
2009/07/21,89.01,7696050,88.52,89.01,87.4
2009/07/20,88.23,6039239,86.27,88.88,86.26
2009/07/17,85.85,5051499,85.8,86.5,85.2
2009/07/16,86.11,5351505,84.42,86.24,83.72
2009/07/15,84.55,6295038,83,84.64,82.78
2009/07/14,81.95,4543597,81.48,82.42,80.42
2009/07/13,81.47,8032864,78.07,81.65,78.01
2009/07/10,77.63,5976011,77.52,78.82,76.17
2009/07/09,78.1,6359453,78.25,78.54,76.82
2009/07/08,77.36,8540312,76.46,77.93,75.7
2009/07/07,75.63,6491424,78.53,78.69,75.41
2009/07/06,78.1,7367577,78.45,78.89,76.54
2009/07/02,79.32,7218455,81.11,81.37,78.51
2009/07/01,81.6,6980857,84.42,84.5,81.37
2009/06/30,83.66,7984747,83.62,84.92,82.47
2009/06/29,83.03,6253199,83.87,84.2,82.41
2009/06/26,83.88,8774289,81.9,84.14,81.13
2009/06/25,82.2,7359578,79.1,82.23,79.03
2009/06/24,79.27,6081298,78,80.53,77.8
2009/06/23,77.68,7415351,78.97,79.095,76.25
2009/06/22,79.15,9743809,82.41,82.43,78.56
2009/06/19,82.96,5437669,82.15,83.46,81.5
2009/06/18,81.595,5451059,82.81,82.95,81
2009/06/17,82.65,7715942,82.5,84.3,80.64
2009/06/16,82.15,5465715,83.7,83.95,81.28
2009/06/15,83.18,5401483,82.83,83.3,81
2009/06/12,84.08,6222654,85.03,85.2,82.01
2009/06/11,85.69,5009514,86.3,87.49,85.05
2009/06/10,86.59,6073466,87.58,88.56,84.83
2009/06/09,87.08,4473439,86.93,87.67,86.17
2009/06/08,86.36,5600459,86.75,87.18,85.11
2009/06/05,87.56,8262986,86.29,87.95,85.3
2009/06/04,85.52,5446837,85.42,86.4,84.57
2009/06/03,85.68,7601560,83.31,85.71,83.13
2009/06/02,84.93,9396330,82.42,85.45,82.1
2009/06/01,83.05,10785380,78.21,84.8,77.49
2009/05/29,77.99,5065865,77.72,78.01,76.4
2009/05/28,77.65,4942846,77.7,79.1,75.88
2009/05/27,77.1,5565435,78.51,79.5,76.75
2009/05/26,78.39,6697003,75.03,78.48,74.55
2009/05/22,75.64,3483711,76.1,77.04,75.02
2009/05/21,75.96,5640225,76.75,77.97,75.4
2009/05/20,77.97,7350938,78.5,81.11,77.42
2009/05/19,77.87,8028503,75.43,78.96,75.12
2009/05/18,75.95,6828812,73.96,75.96,73.1
2009/05/15,73.6,8008514,74.54,76.21,73.42
2009/05/14,75.11,9341390,73.79,76.06,73.31
2009/05/13,74.19,8769083,76.25,76.6503,74.01
2009/05/12,77.93,5548472,78.7,78.97,76.53
2009/05/11,78.61,6871102,76.8,79.85,76.01
2009/05/08,77.95,8192526,79.69,80.23,76.31
2009/05/07,79.28,9627862,82.73,82.75,77.88
2009/05/06,81.99,8600639,82.88,83.6,79.66
2009/05/05,81.9,5869697,81.01,82,80.19
2009/05/04,79.77,7010020,80.26,81.35,78.85
2009/05/01,78.96,6121110,80.38,80.38,77.85
2009/04/30,80.52,8537600,80.93,82.67,79.89
2009/04/29,79.79,9723040,82.99,82.99,79.26
2009/04/28,82.4,7923169,82.68,85.35,82.4
2009/04/27,83.12,9705864,83.88,84.98,82.21
2009/04/24,84.46,23483810,82.03,86.68,80.73
2009/04/23,80.61,15654540,81.33,82.06,79.08
2009/04/22,79.2,8709515,78.17,82.18,77.81
2009/04/21,78.74,7161826,77.33,79.1,77.29
2009/04/20,77.57,8677932,78.44,79.79,76.83
2009/04/17,78.05,7422225,76.78,78.72,75.88
2009/04/16,77.25,7465138,75.33,77.48,75.16
2009/04/15,74.71,9411679,75.5,75.81,73.51
2009/04/14,77.22,6152883,78,79.46,76.94
2009/04/13,78.94,6210607,79.84,79.97,77.85
2009/04/09,79.77,7081272,77.51,80,77.26
2009/04/08,76.98,5650641,75.93,77.11,74.5703
2009/04/07,75.51,5748060,76.97,77.08,74.88
2009/04/06,77.99,5750368,77.26,78.36,76
2009/04/03,78.17,5809301,76.42,78.32,75.5
2009/04/02,76.34,11064940,73.63,77.24,73.44
2009/04/01,73.5,7041296,73.015,75.09,71.71
2009/03/31,73.44,8917993,72.61,74.5,72.12
2009/03/30,71.44,8371294,70.4,71.67,69.75
2009/03/27,70.52,8567758,71.61,72.29,70.1
2009/03/26,73.69,6656862,73.47,74.98,72.64
2009/03/25,72.4,7893929,73.09,73.95,69.84
2009/03/24,72.81,7457874,74.85,75,72.31
2009/03/23,75.58,8589120,71.36,75.61,70.7
2009/03/20,69.96,8468088,70.39,70.89,69.08
2009/03/19,70.1,8810623,71.4,71.91,69.24
2009/03/18,71.25,10400570,70.97,73.91,70.13
2009/03/17,71.35,11900230,67.37,71.705,67
2009/03/16,66.98,9437138,68.56,69.295,66.68
2009/03/13,68.63,8903280,69.64,69.74,67.53
2009/03/12,69.58,11347980,68.35,69.8699,67.25
2009/03/11,68.54,13872530,66.24,69.37,65.27
2009/03/10,65.71,15433850,62.49,65.9,61.7801
2009/03/09,60.49,13559860,62.2,64.03,60.15
2009/03/06,61.69,15093150,65.2,65.5,59.82
2009/03/05,64.77,11756820,64.12,65.8,63.6
2009/03/04,64.81,11948090,62.8,65.79,62.4
2009/03/03,61.7,9687560,62.75,63.29,61.3
2009/03/02,61.99,10509890,63.94,65.52,61.51
2009/02/27,64.79,11486780,61.26,65.08,60.94
2009/02/26,62.34,7274911,64.12,64.73,62.34
2009/02/25,63.71,9121576,64.9,65.75,62.82
2009/02/24,65.6,10270140,61.97,66.1,61.89
2009/02/23,61.71,7335993,64.16,64.91,61.52
2009/02/20,63.86,9353863,61.07,64.15,60.84
2009/02/19,61.95,6768656,62.84,64.18,61.67
2009/02/18,62.35,7360968,62.271,62.78,60.52
2009/02/17,61.67,7125306,61.67,62.65,61.18
2009/02/13,63.26,4128883,63.97,64.68,62.87
2009/02/12,63.96,8094722,63.25,64.25,61.71
2009/02/11,64.354,8347209,63.1,64.9,62.25
2009/02/10,63.31,10680770,66.15,67.23,63.07
2009/02/09,66.71,9435568,66.56,67.36,65.38
2009/02/06,66.55,12041580,63.18,67,63.18
2009/02/05,63.18,10168800,61.15,63.81,60.63
2009/02/04,61.06,13724920,63.38,63.44,60.83
2009/02/03,63.59,14691040,60.87,64.2,60
2009/02/02,61.15,19319250,58.57,62,58.13
2009/01/30,58.82,39777540,57.36,59.74,57.24
2009/01/29,50,17601690,49.96,51.85,49.14
2009/01/28,50.36,8045368,49.72,51.49,48.97
2009/01/27,48.44,8736472,49.3,50.42,47.72
2009/01/26,49.63,7155617,50.18,50.89,48.52
2009/01/23,50.63,5792683,48.9,51.42,48.45
2009/01/22,49.94,7133001,49.42,50.88,48.26
2009/01/21,50.54,5819340,49.31,50.69,48.25
2009/01/20,48.44,6746213,50.75,51.7,48.27
2009/01/16,51.59,8257933,51.8,52.33,49.53
2009/01/15,51.44,11617170,48.56,52.23,47.63
2009/01/14,48.49,10442030,50.1,50.1,48.14
2009/01/13,51.45,7882383,50.96,53.29,50.75
2009/01/12,51.92,9555874,54.12,54.3,50.87
2009/01/09,55.51,6684101,56.92,57,54.7
2009/01/08,57.16,6522545,54.99,57.32,54.58
2009/01/07,56.2,7942250,56.29,56.95,55.35
2009/01/06,57.36,11079750,54.55,58.22,53.75
2009/01/05,54.06,9508172,55.73,55.74,53.03
2009/01/02,54.36,7295542,51.35,54.53,51.07
2008/12/31,51.28,7792134,50.74,51.69,49.91
2008/12/30,50.76,6597874,49.51,51.21,48.74
2008/12/29,49.4,6507095,51.43,51.77,48.56
2008/12/26,51.78,6842142,53.79,53.95,51.55
2008/12/24,51.44,1649848,51.66,51.95,51.01
2008/12/23,51.08,5845369,50.12,51.61,50.12
2008/12/22,49.84,8924546,51.6,52.15,48.47
2008/12/19,51.56,10957810,51.59,52.99,50.92
2008/12/18,52.08,7517596,53,54.85,51.2
2008/12/17,53.18,9155111,52.26,54.77,51.53
2008/12/16,52.63,8833504,49.62,52.96,49.29
2008/12/15,48.85,7284652,50.65,50.95,48.1481
2008/12/12,51.25,8664709,47.52,51.38,47.52
2008/12/11,48.25,7581920,49.33,50.49,48.17
2008/12/10,49.7,7753471,51.46,51.5,48.34
2008/12/09,51.25,13314600,49.81,54.48,49.7
2008/12/08,51.41,10930590,49.15,52.14,47.36
2008/12/05,48.26,14607480,45.89,48.49,43.3
2008/12/04,47.32,19781350,45.94,50.5,45.75
2008/12/03,45.21,15672860,40.16,45.88,40.05
2008/12/02,41.19,8713657,41.39,41.71,38.82
2008/12/01,40.47,11178700,42,43.26,40.38
